STID;Sample_IDs;CombID;Host;Inoculant;Condition;Salt_conc;Soil;Media;Rreplicate;Picture;Root_tube;Nodule_Tube;RootCondition;PlantCondition_bin;PHID;Number_of_branch;Number_of_leaf;Length;RootLength;PotCondition;PlantCondition;Inoculant_Condition;Host_Inoculant_Condition;Project;ExperimentField;Collected_data_sereal;Type;Inoculant_Collected_day;Date entered;;;;
STID2;MB1043;102;MG20;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;42;1321;1321;Good;Good;PH1043;1;2;15,8897;132,26418;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1044;12;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;43;1322;1322;Good;Good;PH1044;1;2;11,00094;27,74013;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1045;12;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;43;1323;1323;Good;Good;PH1045;1;1;12,18684;14,04464;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1046;12;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;43;1324;1324;Good;Good;PH1046;1;1;9,6826;25,86342;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1047;12;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;43;1325;1325;Good;Good;PH1047;1;2;7,21788;13,7102;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1048;12;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;43;1326;1326;Good;Good;PH1048;1;1;13,89931;35,79237;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1049;12;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;43;1327;1327;Good;Good;PH1049;1;1;9,42143;12,53417;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1050;115;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;44;1328;1328;Good;Good;PH1050;1;1;5,66926;7,49392;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1051;115;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;44;1329;1329;Good;Good;PH1051;1;1;14,22524;27,08404;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1052;115;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;44;1330;1330;Good;Good;PH1052;1;1;9,20339;18,03745;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1053;115;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;44;1331;1331;Good;Good;PH1053;1;1;10,60894;12,71796;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1054;115;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;44;1332;1332;Good;Good;PH1054;1;1;11,94159;23,83709;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1055;115;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;44;1333;1333;Good;Good;PH1055;1;0;8,34583;7,92291;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1056;130;MG68;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;45;1334;1334;Good;Good;PH1056;1;1;11,17513;26,46161;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1057;130;MG68;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;45;1335;1335;Good;Good;PH1057;1;1;7,18565;41,75772;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1058;130;MG68;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;45;1336;1336;Good;Good;PH1058;1;1;6,81265;22,49207;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1059;130;MG68;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;45;1337;1337;Good;Bad;PH1059;1;1;5,38587;10,66893;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1060;130;MG68;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;45;1338;1338;Bad;Bad;PH1060;1;0;6,14084;12,7081;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1061;94;MG11;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;46;1339;1339;Good;Good;PH1061;1;1;9,68859;22,58307;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1062;94;MG11;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;46;1340;1340;Good;Good;PH1062;1;1;7,56327;25,55231;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1063;62;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;47;1341;1341;Good;Good;PH1063;1;4;33,42484;229,71443;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1064;62;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;47;1342;1342;Good;Good;PH1064;1;4;38,42511;156,37411;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1065;62;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;47;1343;1343;Good;Good;PH1065;1;5;35,02558;234,50286;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1066;62;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;47;1344;1344;Good;Good;PH1066;1;4;43,96668;223,48289;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1067;62;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;47;1345;1345;Good;Good;PH1067;1;4;41,0487;212,66859;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1068;62;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;47;1346;1346;Good;Good;PH1068;1;7;42,68114;205,98161;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1069;142;MG20;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;48;1347;1347;Good;Good;PH1069;1;5;58,78188;190,96342;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1070;142;MG20;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;48;1348;1348;Good;Good;PH1070;1;5;54,82451;172,98912;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1071;142;MG20;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;48;1349;1349;Good;Good;PH1071;1;6;49,81413;188,8006;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1072;142;MG20;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;48;1350;1350;Good;Good;PH1072;1;6;78,68687;144,18958;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1073;142;MG20;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;48;1351;1351;Good;Good;PH1073;1;7;62,83171;154,26682;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1074;142;MG20;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;48;1352;1352;Good;Good;PH1074;1;5;58,7085;123,67281;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1075;14;MG11;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;49;1353;1353;Good;Good;PH1075;1;3;17,71617;39,55007;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1076;14;MG11;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;49;1354;1354;Good;Good;PH1076;1;3;13,73134;27,94433;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1077;14;MG11;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;49;1355;1355;Good;Good;PH1077;1;3;16,77421;19,86212;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1078;14;MG11;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;49;1356;1356;Good;Good;PH1078;1;1;12,34764;14,37534;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1079;14;MG11;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;49;1357;1357;Good;Good;PH1079;1;2;11,66138;29,96405;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1080;14;MG11;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;49;1358;1358;Good;Good;PH1080;1;2;14,11469;46,1378;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1081;66;BURTII;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;50;1359;1359;Good;Good;PH1081;1;5;71,55069;137,33578;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1082;66;BURTII;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;50;1360;1360;Good;Good;PH1082;1;5;72,59391;144,39126;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1083;66;BURTII;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;50;1361;1361;Good;Good;PH1083;1;6;90,31968;81,38553;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1084;66;BURTII;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;50;1362;1362;Good;Good;PH1084;1;5;73,31914;81,08201;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1085;66;BURTII;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;50;1363;1363;Bad;Bad;PH1085;1;0;6,88887;10,08756;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1086;66;BURTII;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;50;1364;1364;Good;Good;PH1086;1;6;121,80843;87,83435;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1087;11;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;51;1365;1365;Bad;Good;PH1087;1;0;3,80839;4,76886;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1088;11;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;51;1366;1366;Good;Good;PH1088;1;1;7,16139;42,60087;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1089;11;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;51;1367;1367;Good;Good;PH1089;1;3;16,70142;54,7243;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1090;11;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;51;1368;1368;Bad;Good;PH1090;1;0;5,88023;7,28189;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1091;11;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;51;1369;1369;Good;Good;PH1091;1;2;16,91199;43,22424;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1092;11;MG67;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;51;1370;1370;Good;Good;PH1092;1;1;11,8636;35,87008;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1093;156;MG56;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;52;1371;1371;Good;Good;PH1093;1;5;19,37718;31,48779;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1094;156;MG56;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;52;1372;1372;Good;Good;PH1094;1;5;28,05622;34,77123;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1095;156;MG56;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;52;1373;1373;Good;Good;PH1095;1;5;29,2627;30,80984;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1096;156;MG56;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;52;1374;1374;Good;Good;PH1096;1;5;26,07787;44,21668;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1097;156;MG56;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;52;1375;1375;Good;Good;PH1097;1;6;26,52782;21,39758;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1098;156;MG56;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;52;1376;1376;Bad;Bad;PH1098;1;0;5,94889;6,09342;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1099;134;MG11;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;53;1377;1377;Good;Good;PH1099;1;1;9,50115;31,72458;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1100;134;MG11;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;53;1378;1378;Bad;Good;PH1100;1;1;6,21596;9,5923;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1101;134;MG11;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;53;1379;1379;Bad;Bad;PH1101;1;0;5,1899;9,82535;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1102;134;MG11;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;53;1380;1380;Good;Good;PH1102;1;1;9,01873;34,57211;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1103;134;MG11;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;53;1381;1381;Good;Good;PH1103;1;1;11,32315;37,74879;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1104;134;MG11;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;53;1382;1382;Bad;Bad;PH1104;1;0;6,28095;7,02232;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1105;108;MG63;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;54;1383;1383;Bad;Bad;PH1105;1;0;5,15471;6,14084;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1106;108;MG63;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;54;1384;1384;Bad;Bad;PH1106;1;0;7,36901;4,74446;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1107;108;MG63;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;54;1385;1385;Bad;Bad;PH1107;1;1;4,87712;7,47066;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1108;108;MG63;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;54;1386;1386;Good;Good;PH1108;1;1;8,7311;34,57882;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1109;108;MG63;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;54;1387;1387;Good;Good;PH1109;1;1;10,26995;34,68771;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1110;29;MG68;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;55;1388;1388;Good;Good;PH1110;1;3;21,51637;44,83189;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1111;29;MG68;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;55;1389;1389;Good;Good;PH1111;1;3;22,1516;42,29609;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1112;29;MG68;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;55;1390;1390;Bad;Bad;PH1112;1;1;4,10176;5,79075;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1113;29;MG68;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;55;1391;1391;Good;Good;PH1113;1;1;14,68281;42,98323;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1114;29;MG68;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;55;1392;1392;Good;Good;PH1114;1;1;9,75423;25,62001;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1115;6;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;56;1393;1393;Good;Good;PH1115;1;3;15,20687;47,00392;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1116;6;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;56;1394;1394;Good;Good;PH1116;1;1;13,16183;24,16053;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1117;6;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;56;1395;1395;Good;Good;PH1117;1;1;16,94283;54,89739;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1118;6;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;56;1396;1396;Good;Good;PH1118;1;3;15,6728;41,92821;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1119;6;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;56;1397;1397;Good;Good;PH1119;1;2;11,74565;48,41299;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1120;6;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;56;1398;1398;Good;Good;PH1120;1;1;10,598;12,49244;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1121;74;MG11;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;57;1399;1399;Good;Good;PH1121;1;2;77,84584;110,12763;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1122;74;MG11;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;57;1400;1400;Good;Good;PH1122;1;1;37,49126;154,41776;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1123;74;MG11;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;57;1401;1401;Good;Good;PH1123;1;2;75,27134;88,11593;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1124;74;MG11;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;57;1402;1402;Good;Good;PH1124;1;1;50,50675;74,394;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1125;74;MG11;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;57;1403;1403;Good;Good;PH1125;1;1;47,13056;81,41761;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1126;51;MG67;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;58;1404;1404;Good;Good;PH1126;1;1;7,86411;35,69317;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1127;51;MG67;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;58;1405;1405;Good;Bad;PH1127;1;0;4,08759;15,6691;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1128;51;MG67;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;58;1406;1406;Good;Good;PH1128;1;1;8,52263;27,38652;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1129;51;MG67;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;58;1407;1407;Good;Good;PH1129;1;1;7,61678;27,47664;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1130;51;MG67;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;58;1408;1408;Good;Good;PH1130;1;1;7,94485;24,23253;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1131;67;MG63;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;59;1409;1409;Good;Good;PH1131;1;6;53,82103;143,76996;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1132;67;MG63;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;59;1410;1410;Good;Good;PH1132;1;6;68,75471;56,91114;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1133;67;MG63;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;59;1411;1411;Good;Good;PH1133;1;6;63,02036;73,95572;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1134;67;MG63;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;59;1412;1412;Good;Good;PH1134;1;5;49,07002;53,53245;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1135;67;MG63;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;59;1413;1413;Good;Good;PH1135;1;6;64,46691;141,06581;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1136;22;MG20;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;60;1414;1414;Good;Good;PH1136;1;5;42,5943;94,08677;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1137;22;MG20;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;60;1415;1415;Good;Good;PH1137;1;4;43,76168;123,49705;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1138;22;MG20;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;60;1416;1416;Good;Good;PH1138;1;4;36,63187;103,89294;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1139;22;MG20;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;60;1417;1417;Good;Good;PH1139;1;3;25,65395;102,57284;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1140;22;MG20;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;60;1418;1418;Good;Good;PH1140;1;3;41,04729;78,87465;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1141;22;MG20;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;60;1419;1419;Good;Good;PH1141;1;4;53,9115;133,29315;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1142;157;MG46;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;61;1420;1420;Good;Good;PH1142;1;5;23,20306;173,09276;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1143;157;MG46;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;61;1421;1421;Good;Good;PH1143;1;5;28,00862;173,76534;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1144;157;MG46;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;61;1422;1422;Good;Good;PH1144;1;6;31,72824;137,95999;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1145;157;MG46;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;61;1423;1423;Good;Good;PH1145;1;6;35,42743;162,23269;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1146;157;MG46;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;61;1424;1424;Good;Good;PH1146;1;5;41,44408;141,78339;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1147;157;MG46;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;61;1425;1425;Good;Good;PH1147;1;6;38,20556;124,48199;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1148;122;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;62;1426;1426;Good;Good;PH1148;1;2;24,78085;117,23751;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1149;122;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;62;1427;1427;Good;Good;PH1149;1;2;19,84167;95,07556;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1150;122;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;62;1428;1428;Bad;Bad;PH1150;1;0;6,39991;4,57007;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1151;122;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;62;1429;1429;Bad;Bad;PH1151;1;1;9,82535;11,84892;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1152;122;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;62;1430;1430;Good;Good;PH1152;1;1;14,74589;56,98754;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1153;122;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;62;1431;1431;Good;Good;PH1153;1;1;11,64146;50,90676;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
